ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,SD_SCHUL_CODE,SCHUL_NM,ENG_SCHUL_NM,SCHUL_KND_SC_NM,HS_SC_NM,HS_GNRL_BUSNS_SC_NM,SPCLY_PURPS_HS_ORD_NM,ENE_BFE_SEHF_SC_NM,LCTN_SC_NM,ORG_RDNMA,ORG_TELNO,HMPG_ADRES,FOND_SC_NM,COEDU_SC_NM,FOND_YMD
E10,인천광역시교육청,7310453,인천뷰티예술고등학교,Incheon Beauty Arts High School,고등학교,특성화고,전문계,,전기,인천광역시,인천광역시 연수구 원인재로 21,032-627-3800,https://ibas.icehs.kr,공립,여,19940301
E10,인천광역시교육청,7310345,인천비즈니스고등학교,Incheon Business High School,고등학교,특성화고,전문계,,전기,인천광역시,인천광역시 미추홀구 장고개로 31,032-763-3037,http://ibg.icehs.kr,공립,여,19691102
E10,인천광역시교육청,7310257,인천산곡고등학교,INCHEON  SANGOK  HIGH  SCHOOL,고등학교,일반고,일반계,,후기,인천광역시,인천광역시 부평구 원적로416번길 25,032-508-8402,http://sangokhs.icehs.kr,공립,남여공학,20060301
E10,인천광역시교육청,7310342,인천상정고등학교,Incheon sangjeong High School,고등학교,자율고,일반계,,후기,인천광역시,인천광역시 부평구 경원대로 1109,032-714-8666,http://incheonsangjeong.icehs.kr,공립,남,20090301
E10,인천광역시교육청,7310193,인천생활과학고등학교,Incheon Practical Science High School,고등학교,특성화고,전문계,,전기,인천광역시,인천광역시 연수구 함박뫼로 103,032-822-9252,ips.icehs.kr,공립,남여공학,20010108
E10,인천광역시교육청,7310369,인천세원고등학교,Incheon Sewon High School,고등학교,일반고,일반계,,후기,인천광역시,인천광역시 계양구 장제로 966,032-554-2360,isw.icehs.kr,공립,여,20090301
E10,인천광역시교육청,7310592,인천소방고등학교,Incheon Fire Tech High School,고등학교,특성화고,전문계,,전기,인천광역시,인천광역시 미추홀구 석정로 165,032-760-0107,http://ifth.icehs.kr,공립,남여공학,19780301
E10,인천광역시교육청,7310373,인천송천고등학교,INCHEON SONGCHEON HIGH SCHOOL,고등학교,일반고,일반계,,후기,인천광역시,인천광역시 남동구 앵고개로815번길 59,032-627-2727,http://songcheon.icehs.kr,공립,남,20110301
E10,인천광역시교육청,7310333,인천신현고등학교,INCHEON SHINHYEON HIGH SCHOOL,고등학교,자율고,일반계,,후기,인천광역시,인천광역시 서구 염곡로 399,032-571-0628,http://ish.icehs.kr/main.do,공립,여,20080301
E10,인천광역시교육청,7310598,인천아라고등학교,INCHEON ARA HIGHSCHOOL,고등학교,일반고,일반계,,전기,인천광역시,인천광역시 서구 서로 2로 62,032-460-1800,http://ara.icehs.kr,공립,남여공학,20220301
E10,인천광역시교육청,7310060,인천여자고등학교,INCHEON GIRLS' HIGH SCHOOL,고등학교,일반고,일반계,,후기,인천광역시,인천광역시 연수구 비류대로506번길 14,032-810-6300,http://incheon-gh.icehs.kr,공립,여,19080406
E10,인천광역시교육청,7310104,인천여자상업고등학교,INCHEON GIRLS COMMERCIAL HIGH SCHOOL,고등학교,특성화고,전문계,,전기,인천광역시,인천광역시 중구 인중로 146,032-761-2353,http://igc.icehs.kr,공립,여,19450401
E10,인천광역시교육청,7310422,인천연송고등학교,Incheon Yeonsong High School,고등학교,일반고,일반계,,후기,인천광역시,인천광역시 연수구 컨벤시아대로42번길 72,032-712-2000,http://iys.icehs.kr,공립,남,20130301
E10,인천광역시교육청,7310259,인천영선고등학교,Incheon Youngsun High School,고등학교,일반고,일반계,,후기,인천광역시,인천광역시 부평구 체육관로 179,032-511-1635,http://youngsun.icehs.kr,공립,남여공학,20060301
E10,인천광역시교육청,7310405,인천영종고등학교,Incheon Yeongjong High School,고등학교,일반고,일반계,,후기,인천광역시,인천광역시 중구 영종대로278번길 34,032-745-4300,yeongjong.icehs.kr,공립,남여공학,20130301
E10,인천광역시교육청,7310383,인천영흥고등학교,Incheon Youngheung High School,고등학교,일반고,일반계,,전기,인천광역시,인천광역시 옹진군 영흥면 내동로 107,032-886-0436,http://youngheung.icems.kr,공립,남여공학,20120301
E10,인천광역시교육청,7310061,인천예술고등학교,Incheon Arts High School,고등학교,특목고,일반계,,전기,인천광역시,인천광역시 남동구 구월로115번길 36,032-433-3145,http://inart.icehs.kr,공립,남여공학,19980301
E10,인천광역시교육청,7310253,인천예일고등학교,Incheon Yeil High School,고등학교,일반고,일반계,,후기,인천광역시,인천광역시 계양구 박촌로 23,032-555-6307,http://yeil.icehs.kr,공립,남여공학,20040301
E10,인천광역시교육청,7310242,인천외국어고등학교,Incheon Foreign Language High School,고등학교,특목고,일반계,,전기,인천광역시,인천광역시 부평구 원적로 262,032-511-3541,http://icf.icehs.kr,사립,남여공학,19850306
E10,인천광역시교육청,7310642,인천운남고등학교,Incheon Unnam High School,고등학교,일반고,일반계,,후기,인천광역시,인천광역시 중구 운남동,032-458-1300,http://unnam.icehs.kr,공립,남여공학,20260301
E10,인천광역시교육청,7310260,인천원당고등학교,Incheon Wondang High School,고등학교,일반고,일반계,,후기,인천광역시,인천광역시 서구 고산로40번길 30,032-569-0720,http://wondang.icehs.kr,공립,남여공학,20050301
E10,인천광역시교육청,7310628,인천이음고등학교,Incheon Ieum High School,고등학교,일반고,일반계,,후기,인천광역시,인천광역시 서구 이음1로 469,032-870-1800,ieum.icehs.kr/,공립,남여공학,20250301
E10,인천광역시교육청,7310370,인천전자마이스터고등학교,INCHEON ELECTRONIC MEISTER HIGH SCHOOL,고등학교,특목고,전문계,,전기,인천광역시,인천광역시 미추홀구 석정로 165,032-764-7021,http://intec.icehs.kr,공립,남여공학,19520715
E10,인천광역시교육청,7310562,인천중산고등학교,Incheon Jungsan High School,고등학교,일반고,일반계,,후기,인천광역시,인천광역시 중구 은하수로 142,032-456-8400,http://jungsan.icehs.kr,공립,남여공학,20210301
E10,인천광역시교육청,7310625,인천중앙여자고등학교,Incheon JungAng Girls High School,고등학교,특성화고,전문계,,전기,인천광역시,인천광역시 중구 샛골로 31,032-883-8748,ija.icehs.kr,사립,여,19740301
E10,인천광역시교육청,7310404,인천진산과학고등학교,Incheon Jinsan Science High School,고등학교,특목고,일반계,과학계열,전기,인천광역시,인천광역시 부평구 굴포로 194-9,032-508-8260,ijss.icehs.kr,공립,남여공학,20060301
E10,인천광역시교육청,       ,인천청라4고등학교(개교예정),,고등학교,일반고,일반계,,후기,인천광역시,인천광역시 서구 청라커낼로 217,032-111-1111,http://,공립,여,20130301
E10,인천광역시교육청,7310375,인천청라고등학교,Incheon Cheongra High School,고등학교,일반고,일반계,,후기,인천광역시,인천광역시 서구 담지로86번길 16-14,032-568-9691,http://cheongra.icehs.kr,공립,남,20110301
E10,인천광역시교육청,7310062,인천체육고등학교,Incheon Physical Education High School,고등학교,특목고,일반계,,전기,인천광역시,인천광역시 서구 로봇랜드로 473,032-874-0242,phed.icehs.kr,공립,남여공학,19751114
E10,인천광역시교육청,7310374,인천초은고등학교,INCHEON CHOEUN HIGH SCHOOL,고등학교,일반고,일반계,,후기,인천광역시,인천광역시 서구 청라에메랄드로 42,032-562-3002,http://choeun.icehs.kr,공립,여,20110301
E10,인천광역시교육청,7310447,인천포스코고등학교,Incheon Posco Academy,고등학교,자율고,일반계,,전기,인천광역시,인천광역시 연수구 컨벤시아대로42번길 50,032-850-8600,http://icpa.icehs.kr/,사립,남여공학,20150301
E10,인천광역시교육청,7310371,인천하늘고등학교,Incheon Haneul Academy,고등학교,자율고,일반계,,전기,인천광역시,인천광역시 중구 영종대로277번길 117,032-500-1900,https://haneul.icehs.kr/,사립,남여공학,20110301
E10,인천광역시교육청,1192069,인천해사고등학교,Incheon National Maritime High School,고등학교,특목고,전문계,,전기,인천광역시,인천광역시 중구 월미로 338,032-770-1000,http://inm.icehs.kr,국립,남여공학,19810330
E10,인천광역시교육청,7310349,인천해송고등학교,Incheon Haesong High School,고등학교,일반고,일반계,,후기,인천광역시,인천광역시 연수구 해송로 20,032-831-0321,ihs.icehs.kr,공립,여,20100301
E10,인천광역시교육청,7310109,인천해양과학고등학교,INCHEON MARINE SCIENCE HIGH SCHOOL,고등학교,특성화고,전문계,,전기,인천광역시,인천광역시 연수구 능허대로 71,032-832-4654,http://mars.icehs.kr,공립,남,19260616
E10,인천광역시교육청,7310423,인천해원고등학교,Incheon Haewon High School,고등학교,일반고,일반계,,후기,인천광역시,인천광역시 서구 청라사파이어로140번길 25,032-590-7600,ihw.icehs.kr/,공립,남여공학,20130301
E10,인천광역시교육청,7310252,인천효성고등학교,Incheon Hyoseong High School,고등학교,일반고,일반계,,후기,인천광역시,인천광역시 계양구 새벌로171번길 21,032-556-8181,in-hyoseong.icehs.kr,공립,남여공학,20020301
E10,인천광역시교육청,7310479,인평자동차고등학교,Inpyung Automotive High School,고등학교,특성화고,전문계,,전기,인천광역시,인천광역시 부평구 화랑로 111,032-517-0721,http://inpyung.icehs.kr/,사립,남,19831122
E10,인천광역시교육청,7310085,인하대학교사범대학부속고등학교,INHA UNIVERSITY HIGH SCHOOL,고등학교,일반고,일반계,,후기,인천광역시,인천광역시 미추홀구 재넘이길123번길 29,032-453-9400,http://inha.icehs.kr,사립,남,19720424
E10,인천광역시교육청,7310086,인항고등학교,Inhang High School,고등학교,일반고,일반계,,후기,인천광역시,인천광역시 미추홀구 매소홀로 135,032-885-3302,http://inhang.icehs.kr,사립,남,19880301
E10,인천광역시교육청,7310063,인화여자고등학교,Inhwa Girls High School,고등학교,일반고,일반계,,후기,인천광역시,인천광역시 미추홀구 석정로 165,032-765-0621,http://inhwa.icehs.kr,공립,여,19471020
E10,인천광역시교육청,7310213,작전고등학교,JAKJEON HIGH SCHOOL,고등학교,일반고,일반계,,후기,인천광역시,인천광역시 계양구 봉오대로729번길 27,032-555-1595,http://jakj.icehs.kr,공립,남,20040301
E10,인천광역시교육청,7310241,작전여자고등학교,Jakjeon Girls' High School,고등학교,일반고,일반계,,후기,인천광역시,인천광역시 계양구 주부토로426번길 15,032-555-6216,http://jj.icehs.kr,공립,여,20040301
E10,인천광역시교육청,7310627,재능고등학교,JAENEUNG HIGH SCHOOL,고등학교,특성화고,전문계,,전기,인천광역시,인천광역시 동구 재능로 178,032-890-7600,jn.icehs.kr/,사립,남여공학,19540621
E10,인천광역시교육청,7310372,정석항공과학고등학교,JUNGSEOK AVIATION SCIENCE HIGH SCHOOL,고등학교,특성화고,전문계,,전기,인천광역시,인천광역시 미추홀구 인하로 100,032-867-6243,http://jungseok.icehs.kr,사립,남여공학,19580424
E10,인천광역시교육청,7310064,제물포고등학교,Jemulpo High School,고등학교,일반고,일반계,,후기,인천광역시,인천광역시 중구 자유공원로 58-9,032-770-4750,jego.icehs.kr,공립,남,19540813
E10,인천광역시교육청,7310246,제일고등학교,Jeil High School,고등학교,일반고,일반계,,후기,인천광역시,인천광역시 부평구 경인로759번길 28,032-623-4700,http://jeilgo.icehs.kr/main.do,사립,남,19770301
E10,인천광역시교육청,7310065,학익고등학교,HAK IK HIGH SCHOOL,고등학교,일반고,일반계,,후기,인천광역시,"인천광역시 미추홀구 한나루로 358, 23-22",032-868-4143,http://hakik.icehs.kr,공립,남,19960302
E10,인천광역시교육청,7310066,학익여자고등학교,Hakik Girls High School,고등학교,일반고,일반계,,후기,인천광역시,인천광역시 미추홀구 주승로52번길 8,032-712-5600,hakikgh.icehs.kr,공립,여,19960301
E10,인천광역시교육청,7310601,한국글로벌셰프고등학교,Korea Global Chef High School,고등학교,특성화고,전문계,,전기,인천광역시,인천광역시 강화군 내가면 강화서로 184,032-932-5901,http://kgch.icehs.kr,사립,남,19730305
E10,인천광역시교육청,7310454,한국주얼리고등학교,Korea Jewelry High School,고등학교,특성화고,전문계,,전기,인천광역시,인천광역시 서구 서곶로 693-1,032-562-7955,koreajewelry.icehs.kr,사립,남여공학,19990301
F10,광주광역시교육청,7380041,고려고등학교,Korea High School,고등학교,일반고,일반계,,전기,광주광역시,광주광역시 북구 설죽로 369,062-570-9365,http://korea.gen.hs.kr/,사립,남,19861201
F10,광주광역시교육청,7380042,광덕고등학교,Gwang-Deok High school,고등학교,일반고,일반계,,전기,광주광역시,광주광역시 서구 화정로 202,062-380-6600,http://gwangdeok.gen.hs.kr,사립,남,19800515
F10,광주광역시교육청,7380047,광일고등학교,Gwangil High School,고등학교,일반고,일반계,,전기,광주광역시,광주광역시 광산구 고봉로 812,062-960-1500,http://kwangil.gen.hs.kr,사립,남여공학,19821030
F10,광주광역시교육청,7380048,광주경신여자고등학교,Gwang ju GyoungShin Girls' High School,고등학교,일반고,일반계,,전기,광주광역시,광주광역시 북구 금호로40번길 40,062-605-4811,http://gshin.gen.hs.kr,사립,여,19721226
F10,광주광역시교육청,7380030,광주고등학교,Gwangju High School,고등학교,자율고,일반계,,전기,광주광역시,광주광역시 동구 중앙로 302,062-239-0107,http://gwangju.gen.hs.kr/,공립,남,19510928
F10,광주광역시교육청,7380146,광주공업고등학교,Gwang-ju Technical High school,고등학교,특성화고,전문계,,전기,광주광역시,광주광역시 북구 설죽로315번길 14,062-570-2800,http://gt.gen.hs.kr,공립,남여공학,19461021
